survival_functions,epochs,chance_rot_cycle,chance_rot_right,chance_invert,chance_erase_stop,chance_add_stop,chance_add_stop_mix,chance_replace_stops,chance_replace_stops_proximity,chance_create_line,chance_cycle,chance_erase_line,chance_merge,chance_merge_mix,chance_split,cycle_stops_shift,chance_merge_specimen,chance_cycle_stops_shift,chance_line_based_merge,fitness
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,34.59901434861843
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,34.117205420833116
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,34.80131500724886
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,34.52275145692743
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,34.6693104542968
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,34.93103507318886
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,34.703328928013754
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,35.6219755055337
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,34.12859576376967
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,34.417849220083646
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,34.519652753976125
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,35.82108742639302
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,35.60651611530959
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,33.89063765212575
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,34.95826323926114
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,34.55388002584331
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,34.49365992496348
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,33.83415228384099
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,34.46822218244802
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,33.75657188504988
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,34.6068838527731
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,34.669057334581986
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,33.79439386017669
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,34.499391583335395
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,33.87052381858074
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,34.20047205115017
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,35.09035328548365
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,35.07568892931163
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,33.97043166540745
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,33.77651872229551
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,34.761649420172006
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,34.468025861340095
1,100,0.5,0.5,0.5,0.1,0.3,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,34.21807597523667
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,34.97346599009776
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,34.9906405607073
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,34.504895208108984
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,33.69535099668388
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,33.85306018291391
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,34.185130872639526
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,34.00410712874839
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,32.96893642963686
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,34.45265013618003
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,34.95942220049107
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,35.591354918604615
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,33.35267282087722
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,34.722300783683366
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,34.77727003368248
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,34.2207913551791
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,33.47099840841859
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,34.195429390788256
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,33.63493944531789
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,34.142781319955674
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,33.31048985079169
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,34.16256934668718
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,34.49571410874322
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,34.38755723359194
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,33.58805567607405
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,34.36083479871038
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,33.96648228284624
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,34.44398054794819
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,34.27168644221663
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,33.41276813332534
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,33.4145606709175
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,33.38467140612179
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,33.82618546253206
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,33.40545871218425
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,33.97500876122479
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,34.480836949184884
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,33.937396958715034
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,34.016087583205724
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,34.69088501828742
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,34.162973852186816
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,34.08323001738419
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,33.64685890128127
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,33.59578001473196
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,33.44814813802842
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,34.44521216857109
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,34.41000939630657
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,33.84491946556734
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,33.692982352584586
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,33.72235030989508
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,33.68579301672383
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,34.13596061791528
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,35.4285807454855
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,33.30536206527182
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,34.20828468318078
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,33.873221060005434
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,33.902508531261056
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,33.65210972323303
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,34.08756328998104
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,34.640616957126795
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,34.593686619543355
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,33.75967147444831
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,33.867793029964
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,33.82941217459702
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,33.80446083142421
1,100,0.5,0.5,0.5,0.1,0.3,0.3,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,33.746213849711694
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,34.41457048295657
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,35.26728856029815
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,33.32502789625399
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,34.719763964080634
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,34.42648000884565
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,35.57888538912889
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,34.7737764613301
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,33.988467633125914
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,34.38680989310866
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,34.48784521188745
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,34.483936044042274
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,34.20319316633087
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,34.38104956112057
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,35.21286908606175
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,34.30525824640904
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,34.575713194298736
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,34.7732429830532
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,34.34520635053531
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,33.48215056813694
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,35.35011420281557
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,34.806049941380074
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,34.66730882227916
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,34.401301549256736
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,33.81596112593677
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,34.446652629604245
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,33.93427804906355
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,34.072648966376384
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,33.8754402117825
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,33.603692055456804
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,34.152171998937696
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,34.69671480939123
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,34.076365007073605
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,34.22208906157218
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,33.49406740565348
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,33.41118937335509
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,33.85461427202172
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,34.35433132760435
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,33.72755475140901
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,34.707985100462686
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,33.81682081014919
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,34.10520876901362
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,34.05606247586084
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,34.82590522535083
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,34.01526172505465
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,34.27093720156812
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,33.495908173955705
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,33.86562629614573
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,33.37603799834602
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,33.90933025987992
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,33.72814098379037
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,34.36777168710963
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.3,33.802766881232536
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.3,33.09212737362975
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.1,34.09997738880359
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.1,33.29241512794619
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.3,0.3,33.83254561571804
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.1,34.134698297719716
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.1,0.3,35.21597580215295
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.1,33.873132809969434
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.3,0.3,33.644435368244785
1,100,0.5,0.5,0.5,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.1,34.2173271478374
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.1,33.85967936140597
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.1,0.3,33.80588812403703
1,100,0.5,0.5,0.5,0.3,0.1,0.1,0.3,0.3,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.3,0.3,32.9325903382256
1,100,0.5,0.5,0.5,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.1,0.3,33.13409918131152
1,100,0.5,0.5,0.5,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.3,0.1,34.13332407569626
1,100,0.5,0.5,0.5,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.1,0.1,34.56382394159124
