survival_functions,epochs,chance_create_line,chance_cycle,chance_erase_line,chance_invert,chance_merge,chance_merge_specimen,chance_rot_cycle,chance_rot_right,chance_split,fitness
0,100,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.2,24.96415968930384
0,100,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,25.377287831019856
0,100,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,28.955793799999032
0,100,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.2,28.58971799213541
0,100,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.2,29.073136783983657
0,100,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.8,29.349691224931977
0,100,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.8,29.33992903827242
0,100,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.8,29.644305958044246
0,100,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.2,27.989405928236376
0,100,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.8,28.20862987108116
0,100,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.2,28.745872816642688
0,100,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.8,29.563513299043176
0,100,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.2,27.55086038476702
0,100,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.8,27.89184673489463
0,100,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.2,28.16382746369436
0,100,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.8,27.954125926750958
0,100,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.2,27.556616571094953
0,100,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.2,24.742408065932825
0,100,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.8,28.0567734527164
0,100,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.8,26.473199001880882
0,100,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.2,22.954183451401466
0,100,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.2,23.90758534985866
0,100,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.8,27.635778161737345
0,100,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.2,24.05975858263918
0,100,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.2,24.59110780111676
0,100,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.8,26.16622982998864
0,100,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.8,26.589047658223354
0,100,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.8,27.445960997661217
0,100,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.2,22.955416363530684
0,100,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.8,26.809348829124485
0,100,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.2,24.07565220289253
0,100,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,23.87955506458597
0,100,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.8,26.570019169415442
0,100,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,27.64962410635319
0,100,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.8,26.391572210664904
0,100,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.8,28.46171068948406
0,100,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.2,26.789351283643594
0,100,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.2,26.724400328462284
0,100,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.8,27.775796680455517
0,100,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.8,27.805578799837587
0,100,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.2,26.09991920243174
0,100,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.2,26.84942826819498
0,100,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.2,26.49019048096699
0,100,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.8,28.29127255269081
0,100,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.8,28.65250970498448
0,100,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.8,27.665626381934157
0,100,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.2,27.1768818931469
0,100,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.2,27.204782268866563
0,100,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.8,28.010199737269076
0,100,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.2,21.82998777861363
0,100,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.8,28.16906754417001
0,100,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.8,24.566107866183255
0,100,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.2,21.943034193675903
0,100,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.8,25.315321533396638
0,100,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.2,22.473084662275998
0,100,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.2,20.370135133850308
0,100,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,25.29189632255633
0,100,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.2,22.68783406301462
0,100,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.8,25.806690352213455
0,100,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.8,25.74653831133574
0,100,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.2,23.278319611993933
0,100,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.8,26.421171382680857
0,100,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.2,24.43940747358504
0,100,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.8,25.87995191132961
0,100,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.2,21.378075869786755
0,100,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.8,23.91900764241134
0,100,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.2,28.50574085445076
0,100,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.8,0.2,28.099652090395224
0,100,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.8,30.9652915336129
0,100,0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.2,0.2,28.589327314180508
0,100,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.8,0.8,27.896360401601896
0,100,0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.8,0.2,26.892487765411214
0,100,0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.2,0.8,27.662049571564747
0,100,0.8,0.2,0.8,0.8,0.2,0.8,0.2,0.2,0.2,24.709253495852604
0,100,0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.8,0.8,28.979534496433704
0,100,0.8,0.2,0.8,0.8,0.2,0.8,0.2,0.8,0.2,26.164370855188093
0,100,0.8,0.2,0.8,0.8,0.2,0.8,0.2,0.2,0.8,28.601221590035575
0,100,0.8,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.2,24.3237081260955
0,100,0.8,0.2,0.8,0.8,0.2,0.8,0.2,0.8,0.8,28.88947888118233
0,100,0.8,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.8,27.457354453107865
0,100,0.8,0.2,0.8,0.8,0.2,0.8,0.8,0.8,0.2,27.41757851345241
0,100,0.8,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.2,22.41824663582854
0,100,0.8,0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.2,20.24196398722999
0,100,0.8,0.2,0.8,0.8,0.2,0.8,0.8,0.8,0.8,27.605626508001432
0,100,0.8,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.8,25.171620961076815
0,100,0.8,0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.8,25.870040307306834
0,100,0.8,0.2,0.8,0.8,0.8,0.2,0.8,0.2,0.2,20.970872439164395
0,100,0.8,0.2,0.8,0.8,0.8,0.8,0.2,0.2,0.2,23.491782049464444
0,100,0.8,0.2,0.8,0.8,0.8,0.2,0.8,0.2,0.8,24.537567636499393
0,100,0.8,0.2,0.8,0.8,0.8,0.2,0.8,0.8,0.2,19.676601673889326
0,100,0.8,0.2,0.8,0.8,0.8,0.8,0.2,0.2,0.8,24.30915694089875
0,100,0.8,0.2,0.8,0.8,0.8,0.8,0.2,0.8,0.2,25.41928014836799
0,100,0.8,0.2,0.8,0.8,0.8,0.2,0.8,0.8,0.8,23.821001073700685
0,100,0.8,0.2,0.8,0.8,0.8,0.8,0.2,0.8,0.8,24.9783367860198
0,100,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.2,22.812736531536768
0,100,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,23.57247928629596
0,100,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.8,24.052122854746628
0,100,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,25.771219750464567
0,100,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,27.23426661418081
0,100,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.8,26.94198355551912
0,100,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.8,0.2,27.33446735793893
0,100,0.8,0.8,0.2,0.2,0.2,0.2,0.8,0.2,0.2,27.625747437113052
0,100,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.8,0.8,27.74241957822632
0,100,0.8,0.8,0.2,0.2,0.2,0.2,0.8,0.8,0.2,26.01161267700952
0,100,0.8,0.8,0.2,0.2,0.2,0.2,0.8,0.2,0.8,27.722069956630012
0,100,0.8,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.2,24.765618733845724
0,100,0.8,0.8,0.2,0.2,0.2,0.2,0.8,0.8,0.8,27.770945484687207
0,100,0.8,0.8,0.2,0.2,0.2,0.8,0.2,0.8,0.2,25.049065381324027
0,100,0.8,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.8,26.871900513348198
0,100,0.8,0.8,0.2,0.2,0.2,0.8,0.8,0.2,0.2,26.107200886422973
0,100,0.8,0.8,0.2,0.2,0.2,0.8,0.2,0.8,0.8,26.324426021331487
0,100,0.8,0.8,0.2,0.2,0.2,0.8,0.8,0.2,0.8,25.999640474161268
0,100,0.8,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.2,26.40710016170267
0,100,0.8,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.2,22.591753250984215
0,100,0.8,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.8,26.365287512566795
0,100,0.8,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.2,20.564231093261085
0,100,0.8,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.8,23.896305377855526
0,100,0.8,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.2,22.38332369154566
0,100,0.8,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.8,24.038137448126445
0,100,0.8,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.8,22.94639350567017
0,100,0.8,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.2,23.686840920732408
0,100,0.8,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.2,27.21348259344136
0,100,0.8,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.2,22.50583673774437
0,100,0.8,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.8,23.47384427271383
0,100,0.8,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.8,24.509338515223362
0,100,0.8,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.8,23.569822725002908
0,100,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.2,20.49487571278574
0,100,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.2,22.282198014442695
0,100,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8,26.337070429139768
0,100,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.8,22.75557578674609
0,100,0.8,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.2,26.98222007790085
0,100,0.8,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.2,26.427335936115423
0,100,0.8,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.8,28.005466675902127
0,100,0.8,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.8,27.503234259894644
0,100,0.8,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.2,26.87371404335012
0,100,0.8,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.2,26.72843390689304
0,100,0.8,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.2,25.544109124672204
0,100,0.8,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8,27.27206124948278
0,100,0.8,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.8,27.91353502578742
0,100,0.8,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,27.135121995061855
0,100,0.8,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.8,26.462960816483406
0,100,0.8,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.8,26.858935040006696
0,100,0.8,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.2,25.39035155879753
0,100,0.8,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.2,24.9459424637047
0,100,0.8,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.8,26.846586912941902
0,100,0.8,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.2,24.42719345571427
0,100,0.8,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.8,26.138795191560035
0,100,0.8,0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.2,22.294371588291995
0,100,0.8,0.8,0.2,0.8,0.8,0.2,0.8,0.2,0.2,20.760369156582243
0,100,0.8,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.8,23.969705704034578
0,100,0.8,0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.8,24.13534310560046
0,100,0.8,0.8,0.2,0.8,0.8,0.2,0.8,0.2,0.8,24.680556666328354
0,100,0.8,0.8,0.2,0.8,0.8,0.2,0.8,0.8,0.2,20.008611005683935
0,100,0.8,0.8,0.2,0.8,0.8,0.8,0.2,0.2,0.2,23.65036559325044
0,100,0.8,0.8,0.2,0.8,0.8,0.8,0.2,0.8,0.2,22.40551696601874
0,100,0.8,0.8,0.2,0.8,0.8,0.2,0.8,0.8,0.8,24.135518238321904
0,100,0.8,0.8,0.2,0.8,0.8,0.8,0.2,0.2,0.8,24.62224557351277
0,100,0.8,0.8,0.2,0.8,0.8,0.8,0.2,0.8,0.8,24.33326427316699
0,100,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.2,0.2,23.63332583837484
0,100,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.2,0.8,28.551987973004657
0,100,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.2,24.81651507484715
0,100,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2,24.36102528364665
0,100,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.8,24.93604072593742
0,100,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.8,0.2,25.18859092693438
0,100,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.8,27.447471199858796
0,100,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.8,0.8,26.38672116844748
0,100,0.8,0.8,0.8,0.2,0.2,0.2,0.8,0.2,0.2,25.36450250038534
0,100,0.8,0.8,0.8,0.2,0.2,0.8,0.2,0.2,0.2,26.066674326121145
0,100,0.8,0.8,0.8,0.2,0.2,0.2,0.8,0.8,0.2,24.390898405572624
0,100,0.8,0.8,0.8,0.2,0.2,0.2,0.8,0.2,0.8,26.667529410837886
0,100,0.8,0.8,0.8,0.2,0.2,0.2,0.8,0.8,0.8,25.770064339370577
0,100,0.8,0.8,0.8,0.2,0.2,0.8,0.2,0.2,0.8,26.30275269518246
0,100,0.8,0.8,0.8,0.2,0.2,0.8,0.2,0.8,0.2,25.69256267194766
0,100,0.8,0.8,0.8,0.2,0.2,0.8,0.2,0.8,0.8,25.193328886640874
0,100,0.8,0.8,0.8,0.2,0.2,0.8,0.8,0.2,0.2,26.623747944136937
0,100,0.8,0.8,0.8,0.2,0.2,0.8,0.8,0.2,0.8,25.683512575551315
0,100,0.8,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,25.58817753498027
0,100,0.8,0.8,0.8,0.2,0.8,0.2,0.2,0.2,0.2,20.01739145856052
0,100,0.8,0.8,0.8,0.2,0.8,0.2,0.2,0.2,0.8,22.044620749154628
0,100,0.8,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.8,28.290567569890133
0,100,0.8,0.8,0.8,0.2,0.8,0.2,0.2,0.8,0.2,20.280872787004004
0,100,0.8,0.8,0.8,0.2,0.8,0.2,0.2,0.8,0.8,22.92129824402035
0,100,0.8,0.8,0.8,0.2,0.8,0.2,0.8,0.2,0.2,21.249545707248277
0,100,0.8,0.8,0.8,0.2,0.8,0.2,0.8,0.8,0.2,22.09111598744714
0,100,0.8,0.8,0.8,0.2,0.8,0.2,0.8,0.2,0.8,23.058406316083577
0,100,0.8,0.8,0.8,0.2,0.8,0.8,0.2,0.2,0.2,22.566568188915358
0,100,0.8,0.8,0.8,0.2,0.8,0.8,0.2,0.8,0.2,21.603128511277518
0,100,0.8,0.8,0.8,0.2,0.8,0.2,0.8,0.8,0.8,22.75524272456776
0,100,0.8,0.8,0.8,0.2,0.8,0.8,0.2,0.2,0.8,25.913440796073417
0,100,0.8,0.8,0.8,0.2,0.8,0.8,0.8,0.2,0.2,22.98796388310178
0,100,0.8,0.8,0.8,0.2,0.8,0.8,0.2,0.8,0.8,25.815149175958265
0,100,0.8,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.2,22.25444705511661
0,100,0.8,0.8,0.8,0.2,0.8,0.8,0.8,0.2,0.8,25.001928034176146
0,100,0.8,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.8,24.05645927728254
0,100,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,25.662896483811494
0,100,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.8,0.2,25.733617631533196
0,100,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.8,26.843856131449854
0,100,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.8,0.8,27.832604053832764
0,100,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.2,0.2,24.321149569734896
0,100,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.2,0.8,25.57469919500926
0,100,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.8,0.2,26.922285242544792
0,100,0.8,0.8,0.8,0.8,0.2,0.8,0.2,0.2,0.2,24.033643305067955
0,100,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.8,0.8,26.543911904393052
0,100,0.8,0.8,0.8,0.8,0.2,0.8,0.2,0.8,0.2,25.837124351676238
0,100,0.8,0.8,0.8,0.8,0.2,0.8,0.2,0.2,0.8,25.81007588904629
0,100,0.8,0.8,0.8,0.8,0.2,0.8,0.2,0.8,0.8,26.124109622004344
0,100,0.8,0.8,0.8,0.8,0.2,0.8,0.8,0.2,0.2,27.22151029657078
0,100,0.8,0.8,0.8,0.8,0.2,0.8,0.8,0.8,0.2,24.979634478354484
0,100,0.8,0.8,0.8,0.8,0.2,0.8,0.8,0.2,0.8,26.303372169876923
0,100,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,19.63769886710551
0,100,0.8,0.8,0.8,0.8,0.2,0.8,0.8,0.8,0.8,25.254546990619065
0,100,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.8,24.87925327744887
0,100,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.2,21.3612797226135
0,100,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.2,0.2,19.951144631193127
0,100,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.8,21.787698164085228
0,100,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,22.173214281077374
0,100,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.8,0.2,19.910430606985198
0,100,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.2,0.8,23.077342079519454
0,100,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.8,0.8,23.461921851825497
0,100,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.8,23.646975991134084
0,100,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.2,24.885922297029975
0,100,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.8,23.39673566092866
0,100,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.2,22.80271242472926
0,100,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,24.212467327296125
0,100,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.8,23.534051067001002
0,100,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,24.120685942016895
1,100,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,33.884913450935024
1,100,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,35.37856848407216
1,100,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,34.58568228274333
1,100,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.8,35.03101193836568
1,100,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,34.41013925690371
1,100,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.8,35.32437308886744
1,100,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.2,34.437477628033506
1,100,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,33.35993622501649
1,100,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,33.92913746582739
1,100,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.8,33.95044036089421
1,100,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.8,0.2,33.31415650119737
1,100,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.2,0.2,31.750276494903428
1,100,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.8,0.8,33.12476674689747
1,100,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.2,0.8,33.28659098203821
1,100,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.2,32.83452313139101
1,100,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,30.29682092650889
1,100,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,33.32501581197882
1,100,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.8,0.2,29.47458209390631
1,100,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.8,32.67868513869792
1,100,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.8,0.8,32.14386478225277
1,100,0.2,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.2,29.93928910842706
1,100,0.2,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.2,27.878974973805587
1,100,0.2,0.2,0.2,0.2,0.8,0.2,0.8,0.8,0.2,28.68316825115674
1,100,0.2,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.8,32.8281846860041
1,100,0.2,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.8,32.026846386624925
1,100,0.2,0.2,0.2,0.2,0.8,0.2,0.8,0.8,0.8,32.28585983066856
1,100,0.2,0.2,0.2,0.2,0.8,0.8,0.2,0.8,0.2,28.09648084821049
1,100,0.2,0.2,0.2,0.2,0.8,0.8,0.2,0.8,0.8,30.99561340975434
1,100,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.2,0.2,27.392019869923235
1,100,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.2,28.33738183144443
1,100,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.2,0.8,32.259619677856506
1,100,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,30.863646188085966
1,100,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,33.844920349405044
1,100,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.2,34.283151451441334
1,100,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.8,34.291867591987106
1,100,0.2,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.2,33.89114390492225
1,100,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.8,34.908820008941255
1,100,0.2,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.8,34.51427621605017
1,100,0.2,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.2,34.0913046178732
1,100,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.2,31.633403187274272
1,100,0.2,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.8,35.56995764266367
1,100,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.2,33.73572421708881
1,100,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.8,33.37882956175881
1,100,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.8,34.23770849285204
1,100,0.2,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.2,32.902652282644816
1,100,0.2,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.2,32.268640452325705
1,100,0.2,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.8,33.64950509285663
1,100,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.2,30.368065777778117
1,100,0.2,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.8,33.99333900312016
1,100,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.2,31.22799952887782
1,100,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.8,33.74886681489201
1,100,0.2,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.2,30.73724677173874
1,100,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.8,33.441137991916634
1,100,0.2,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.2,28.61494689413246
1,100,0.2,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.8,34.03134739523417
1,100,0.2,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.2,30.128210367592242
1,100,0.2,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.8,32.965666875715335
1,100,0.2,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.8,33.30642060386237
1,100,0.2,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.2,29.392398584028758
1,100,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.2,29.884424466985127
1,100,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,28.18907706416661
1,100,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.8,31.331086233547996
1,100,0.2,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.8,31.267135413371587
